id;pais;region;departamento;municipio;subregion;codigo_dane;latitud;longitud;año;mes;trimestre;semestre;fecha;tipo_recaudo;categoria;subcategoria;sector;codigo_sector;entidad;codigo_entidad;fuente;codigo_fuente;subfuente;rubro;subrubro;programa;subprograma;proyecto;valor_recaudo;presupuesto_inicial;presupuesto_modificado;meta_recaudo;recaudo_acumulado;ejecucion_%;variacion_anual_%;variacion_mensual_%;estado;nivel;zona;gasto_programa;gasto_subprograma;gasto_proyecto;gasto_proyecto.1;impuesto_territorial_nivel;impuesto_territorial_grupo;impuesto_territorial
708;Colombia;Orinoquía;Meta;Puerto López;Subreg-2;50573;409.349;-72.957.324;2022;8;3;2;22/08/2022;Tasa;No Tributario;Subcat-1;Educación;473;Entidad Nacional;3125;General;50;Sub-1;Rubro-4;Subrubro-5;Programa-1;Subprograma-3;Proyecto-3;3227095.18;3428660.04;3721605.91;4090656.47;13496865.31;88.09;-8.53;8.25;Programado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-3;Proyecto-3;No aplica;No tributario;No aplica - ingreso no tributario
709;Colombia;Orinoquía;Meta;Puerto Lleras;Subreg-5;50577;3.272.117;-7.337.385;2025;10;4;2;7/10/2025;Contribución;Tributario;Subcat-5;Seguridad;609;Gobernación;6134;General;64;Sub-4;Rubro-1;Subrubro-2;Programa-1;Subprograma-3;Proyecto-7;7784149.85;7359340.66;7159606.9;7575906.5;17383769.73;102.84;-6.57;-2.42;Programado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-7;Proyecto-7;Municipal;Urbanismo y construcción;Delineación Urbana
710;Colombia;Orinoquía;Meta;Puerto Rico;Subreg-3;50590;2.939.621;-73.206.314;2023;6;2;1;20/06/2023;Tasa;No Tributario;Subcat-4;Infraestructura;118;Gobernación;4085;General;41;Sub-1;Rubro-1;Subrubro-4;Programa-3;Subprograma-5;Proyecto-2;7111538.7;7695602.9;8997406.32;9618565.94;17108064.08;78.17;-4.95;-7.83;Recaudado;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
711;Colombia;Orinoquía;Meta;Restrepo;Subreg-2;50606;4.259.556;-73.565.408;2025;5;2;1;22/05/2025;Impuesto;Tributario;Subcat-3;Educación;572;Entidad Nacional;5148;General;36;Sub-1;Rubro-5;Subrubro-2;Programa-1;Subprograma-4;Proyecto-8;3271094.93;5575218.62;5139267.85;4972909.23;9924867.77;67.24;-1.88;-5.5;Programado;Territorial;Urbana;Programa-1;Subprograma-4;Proyecto-8;Proyecto-8;Municipal;Movilidad;Semaforización y Tránsito
712;Colombia;Orinoquía;Meta;San Carlos De Guaroa;Subreg-3;50680;371.065;-73.242.253;2025;12;4;2;16/12/2025;Tasa;No Tributario;Subcat-2;Educación;821;Entidad Nacional;1005;General;33;Sub-1;Rubro-2;Subrubro-5;Programa-2;Subprograma-3;Proyecto-2;7830791.08;6432906.93;6985957.22;7695963.19;26335485.59;109.82;-5.1;3.08;Programado;Territorial;Rural;Programa-2;Subprograma-3;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
713;Colombia;Orinoquía;Meta;San Juan De Arama;Subreg-1;50683;3.373.728;-73.875.832;2025;5;2;1;18/05/2025;Tasa;No Tributario;Subcat-4;Educación;195;Entidad Nacional;1363;General;43;Sub-4;Rubro-3;Subrubro-1;Programa-5;Subprograma-2;Proyecto-1;10623468.98;8644222.95;10407251.47;10123228.6;29096399.31;114.89;13.54;-2.82;Obligado;Territorial;Urbana;Programa-5;Subprograma-2;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
714;Colombia;Orinoquía;Meta;San Juanito;Subreg-4;50686;4.458.181;-73.676.699;2025;6;2;1;12/06/2025;Tasa;Tributario;Subcat-5;Infraestructura;893;Gobernación;1295;General;11;Sub-2;Rubro-3;Subrubro-1;Programa-3;Subprograma-3;Proyecto-5;1814627.2;2043740.44;2141477.48;2092978.33;3862207.16;98.84;9.34;-5.34;Recaudado;Territorial;Rural;Programa-3;Subprograma-3;Proyecto-5;Proyecto-5;Municipal;Servicios urbanos;Alumbrado Público
715;Colombia;Orinoquía;Meta;San Martín;Subreg-4;50689;3.701.899;-73.695.812;2024;6;2;1;10/06/2024;Contribución;No Tributario;Subcat-3;Infraestructura;589;Entidad Nacional;5249;General;16;Sub-1;Rubro-3;Subrubro-2;Programa-2;Subprograma-5;Proyecto-5;6872778.92;7123747.08;6647940.7;7399150.7;24482678.35;101.2;9.85;2.22;Comprometido;Territorial;Urbana;Programa-2;Subprograma-5;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
716;Colombia;Orinoquía;Meta;Vistahermosa;Subreg-4;50711;3.125.579;-73.750.966;2022;7;3;2;3/07/2022;Tasa;No Tributario;Subcat-2;Infraestructura;487;Gobernación;8902;General;26;Sub-1;Rubro-5;Subrubro-1;Programa-1;Subprograma-1;Proyecto-5;11407449.04;8994079.21;9915911.96;10929114.57;46510646.58;102.21;-6.21;-5.19;Programado;Territorial;Rural;Programa-1;Subprograma-1;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
717;Colombia;Pacífica;Nariño;Pasto;Subreg-3;52001;1.212.352;-77.278.795;2025;8;3;2;10/08/2025;Impuesto;No Tributario;Subcat-2;Educación;684;Entidad Nacional;9295;General;21;Sub-3;Rubro-5;Subrubro-3;Programa-5;Subprograma-4;Proyecto-1;6344679.23;5565781.54;6563809.42;7436327.55;12888313.7;85.87;4.04;-7.63;Programado;Territorial;Urbana;Programa-5;Subprograma-4;Proyecto-1;Proyecto-1;Municipal;Movilidad;Semaforización y Tránsito
718;Colombia;Pacífica;Nariño;Albán;Subreg-3;52019;1.474.978;-77.080.712;2022;7;3;2;8/07/2022;Impuesto;Tributario;Subcat-5;Infraestructura;961;Gobernación;2082;General;93;Sub-2;Rubro-2;Subrubro-3;Programa-4;Subprograma-4;Proyecto-6;4377296.42;6883562.69;7759975.66;7679265.58;18066256.89;65.29;15.67;-2.47;Recaudado;Territorial;Rural;Programa-4;Subprograma-4;Proyecto-6;Proyecto-6;Municipal;Actividad económica;Avisos y Tableros
719;Colombia;Pacífica;Nariño;Aldana;Subreg-3;52022;0.882381;-77.700.564;2023;4;2;1;23/04/2023;Contribución;No Tributario;Subcat-4;Educación;896;Gobernación;6134;General;83;Sub-4;Rubro-3;Subrubro-2;Programa-1;Subprograma-5;Proyecto-4;4705157.05;6519520.24;6681789.04;6126020.96;11185621.77;85.14;-7.11;3.2;Recaudado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-4;Proyecto-4;No aplica;No tributario;No aplica - ingreso no tributario
720;Colombia;Pacífica;Nariño;Ancuya;Subreg-2;52036;1.263.276;-77.514.512;2023;7;3;2;13/07/2023;Contribución;No Tributario;Subcat-1;Salud;745;Gobernación;2972;General;81;Sub-1;Rubro-1;Subrubro-4;Programa-3;Subprograma-5;Proyecto-10;6325863.26;5430899.85;5824356.31;6400930.97;24585887.54;112.8;9.14;3.77;Obligado;Territorial;Rural;Programa-3;Subprograma-5;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
721;Colombia;Pacífica;Nariño;Arboleda;Subreg-2;52051;1.503.418;-77.135.467;2022;5;2;1;10/05/2022;Impuesto;Tributario;Subcat-2;Infraestructura;874;Alcaldía;1376;General;81;Sub-5;Rubro-4;Subrubro-3;Programa-5;Subprograma-1;Proyecto-5;1115545.04;1045115.88;1299885.56;1366994.05;1795383.84;85.12;-6.79;2.6;Recaudado;Territorial;Rural;Programa-5;Subprograma-1;Proyecto-5;Proyecto-5;Municipal;Urbanismo y construcción;Delineación Urbana
722;Colombia;Pacífica;Nariño;Barbacoas;Subreg-4;52079;1.671.733;-7.813.765;2024;7;3;2;27/07/2024;Contribución;No Tributario;Subcat-1;Educación;855;Gobernación;9988;General;92;Sub-2;Rubro-5;Subrubro-1;Programa-1;Subprograma-1;Proyecto-5;5195823.6;6269941.52;6962785.65;7685637.17;17832559.83;68.41;-3.75;-4.67;Programado;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
723;Colombia;Pacífica;Nariño;Belén;Subreg-1;52083;1.595.681;-77.015.619;2023;3;1;1;12/03/2023;Impuesto;Tributario;Subcat-3;Infraestructura;590;Entidad Nacional;9295;General;78;Sub-4;Rubro-4;Subrubro-3;Programa-4;Subprograma-1;Proyecto-3;3146729.18;5190257.53;4917609.19;5236375.83;7432837.56;70.25;-6.24;8.81;Obligado;Territorial;Urbana;Programa-4;Subprograma-1;Proyecto-3;Proyecto-3;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
724;Colombia;Pacífica;Nariño;Buesaco;Subreg-2;52110;1.381.453;-77.156.463;2025;4;2;1;3/04/2025;Tasa;No Tributario;Subcat-3;Infraestructura;488;Alcaldía;7949;General;16;Sub-2;Rubro-5;Subrubro-5;Programa-1;Subprograma-3;Proyecto-6;2680556.47;2574158.59;2653567.56;2790126.05;8551301.2;104.1;2.46;6.39;Recaudado;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-6;Proyecto-6;No aplica;No tributario;No aplica - ingreso no tributario
725;Colombia;Pacífica;Nariño;Colón;Subreg-2;52203;1.643.878;-77.019.777;2025;7;3;2;3/07/2025;Contribución;Tributario;Subcat-5;Infraestructura;766;Alcaldía;2916;General;53;Sub-4;Rubro-2;Subrubro-1;Programa-3;Subprograma-5;Proyecto-6;9381653.07;6628698.06;7868414.21;7997142.76;19061432.64;114.36;11.6;2.22;Obligado;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-6;Proyecto-6;Departamental;Registro;Registro y Anotación
726;Colombia;Pacífica;Nariño;Consacá;Subreg-3;52207;1.207.854;-77.466.136;2024;7;3;2;14/07/2024;Tasa;Tributario;Subcat-1;Seguridad;886;Entidad Nacional;3897;General;50;Sub-4;Rubro-3;Subrubro-2;Programa-2;Subprograma-5;Proyecto-8;5715157.69;7827289.14;8718077.51;9018210.37;22584658.46;67.44;9.35;-7.13;Obligado;Territorial;Rural;Programa-2;Subprograma-5;Proyecto-8;Proyecto-8;Departamental;Vehículos;Impuesto sobre Vehículos Automotores
727;Colombia;Pacífica;Nariño;Contadero;Subreg-5;52210;0.910458;-77.549.409;2025;11;4;2;14/11/2025;Impuesto;No Tributario;Subcat-3;Seguridad;195;Gobernación;6134;General;83;Sub-4;Rubro-5;Subrubro-3;Programa-1;Subprograma-2;Proyecto-7;3142765.96;5373473.69;4878264.64;5076358.3;10050741.44;67.73;15.39;-1.92;Comprometido;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-7;Proyecto-7;Municipal;Urbanismo y construcción;Delineación Urbana
728;Colombia;Pacífica;Nariño;Córdoba;Subreg-5;52215;0.854564;-77.517.897;2023;11;4;2;16/11/2023;Impuesto;No Tributario;Subcat-2;Seguridad;309;Gobernación;7401;General;29;Sub-3;Rubro-2;Subrubro-2;Programa-3;Subprograma-3;Proyecto-2;1182575.14;1168351.04;1149423.46;1238464.21;3870849.24;102.84;6.36;4.58;Programado;Territorial;Rural;Programa-3;Subprograma-3;Proyecto-2;Proyecto-2;Municipal;Ordenamiento territorial;Plusvalía
729;Colombia;Pacífica;Nariño;Cuaspud Carlosama;Subreg-1;52224;0.862978;-77.728.947;2022;9;3;2;2/09/2022;Tasa;No Tributario;Subcat-4;Salud;981;Gobernación;9739;General;39;Sub-4;Rubro-3;Subrubro-2;Programa-1;Subprograma-2;Proyecto-5;2715141.76;2266001.45;2144667.27;2430165.42;4928362.72;110.68;5.23;-4.82;Programado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
730;Colombia;Pacífica;Nariño;Cumbal;Subreg-2;52227;0.906367;-77.792.505;2022;5;2;1;6/05/2022;Impuesto;No Tributario;Subcat-1;Educación;784;Entidad Nacional;9472;General;82;Sub-1;Rubro-2;Subrubro-2;Programa-1;Subprograma-4;Proyecto-8;8682961.59;7631447.85;7254133.73;7700587.88;14881992.02;114.19;15.24;2.93;Recaudado;Territorial;Rural;Programa-1;Subprograma-4;Proyecto-8;Proyecto-8;Departamental;Consumo;Cerveza, Sifones y Refajos
731;Colombia;Pacífica;Nariño;Cumbitara;Subreg-4;52233;1.647.163;-77.578.616;2022;6;2;1;21/06/2022;Contribución;No Tributario;Subcat-5;Seguridad;465;Entidad Nacional;3209;General;50;Sub-4;Rubro-1;Subrubro-2;Programa-5;Subprograma-2;Proyecto-2;6705377.72;8032354.64;8570478.47;8851850.45;24307593.31;87.62;-8.21;-1.29;Recaudado;Territorial;Urbana;Programa-5;Subprograma-2;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
732;Colombia;Pacífica;Nariño;Chachagüí;Subreg-2;52240;1.360.545;-77.281.869;2022;5;2;1;16/05/2022;Impuesto;Tributario;Subcat-5;Educación;821;Gobernación;4010;General;20;Sub-5;Rubro-1;Subrubro-1;Programa-5;Subprograma-1;Proyecto-4;3472533.52;4220057.01;4710863.09;4606502.53;14311172.36;73.63;1.76;-2.44;Recaudado;Territorial;Urbana;Programa-5;Subprograma-1;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Industria y Comercio (ICA)
733;Colombia;Pacífica;Nariño;El Charco;Subreg-1;52250;2.479.688;-78.110.217;2022;1;1;1;20/01/2022;Contribución;Tributario;Subcat-3;Seguridad;175;Gobernación;1005;General;67;Sub-2;Rubro-2;Subrubro-5;Programa-1;Subprograma-2;Proyecto-4;4731105.62;4143055.97;5077666.03;5497472.91;12573605.52;82.46;-3.7;-0.75;Comprometido;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Ordenamiento territorial;Plusvalía
734;Colombia;Pacífica;Nariño;El Peñol;Subreg-5;52254;1.453.567;-77.438.522;2024;3;1;1;3/03/2024;Impuesto;No Tributario;Subcat-3;Salud;590;Entidad Nacional;4539;General;97;Sub-4;Rubro-1;Subrubro-4;Programa-3;Subprograma-5;Proyecto-1;4722418.01;3889386.48;4396131.29;4384093.81;13309096.72;110.09;-8.04;7.33;Recaudado;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-1;Proyecto-1;Departamental;Consumo;Cigarrillos y Tabaco
735;Colombia;Pacífica;Nariño;El Rosario;Subreg-2;52256;1.745.309;-7.733.417;2022;7;3;2;14/07/2022;Tasa;No Tributario;Subcat-1;Salud;195;Entidad Nacional;2567;General;58;Sub-3;Rubro-5;Subrubro-3;Programa-3;Subprograma-1;Proyecto-2;6083218.73;8023415.13;7373952.97;7215554.78;16955040.72;91.84;-4.07;-5.79;Obligado;Territorial;Rural;Programa-3;Subprograma-1;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
736;Colombia;Pacífica;Nariño;El Tablón De Gómez;Subreg-1;52258;1.427.277;-77.097.101;2022;1;1;1;17/01/2022;Tasa;No Tributario;Subcat-2;Educación;975;Gobernación;8886;General;12;Sub-1;Rubro-3;Subrubro-3;Programa-4;Subprograma-2;Proyecto-10;8108687.51;8623572.11;9497925.55;9709159.71;15255689.42;84.22;-3.72;3.15;Programado;Territorial;Urbana;Programa-4;Subprograma-2;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
737;Colombia;Pacífica;Nariño;El Tambo;Subreg-4;52260;1.407.913;-77.390.772;2024;6;2;1;20/06/2024;Contribución;No Tributario;Subcat-1;Educación;402;Entidad Nacional;2313;General;16;Sub-5;Rubro-3;Subrubro-2;Programa-2;Subprograma-3;Proyecto-2;5652312.2;8176878.75;9715607.12;9191468.86;20436120.55;69.57;15.41;7.73;Obligado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
738;Colombia;Pacífica;Nariño;Funes;Subreg-5;52287;1.001.159;-77.448.913;2023;4;2;1;2/04/2023;Tasa;Tributario;Subcat-1;Educación;448;Entidad Nacional;4010;General;27;Sub-3;Rubro-4;Subrubro-5;Programa-1;Subprograma-2;Proyecto-3;4079594.93;5289884.28;6284261.63;6517352.51;16663071.66;72.29;0.77;-2.04;Obligado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-3;Proyecto-3;Municipal;Movilidad;Semaforización y Tránsito
739;Colombia;Pacífica;Nariño;Guachucal;Subreg-2;52317;0.959744;-77.731.589;2024;5;2;1;17/05/2024;Tasa;Tributario;Subcat-2;Salud;193;Alcaldía;8450;General;91;Sub-1;Rubro-1;Subrubro-2;Programa-1;Subprograma-5;Proyecto-9;7358906.13;8559974.62;7891839.55;7337558.74;13592262.02;104.48;-10.97;-4.19;Recaudado;Territorial;Rural;Programa-1;Subprograma-5;Proyecto-9;Proyecto-9;Municipal;Propiedad;Impuesto Predial Unificado
740;Colombia;Pacífica;Nariño;Guaitarilla;Subreg-1;52320;1.129.574;-77.549.824;2025;4;2;1;6/04/2025;Impuesto;Tributario;Subcat-2;Infraestructura;503;Gobernación;7284;General;46;Sub-4;Rubro-1;Subrubro-1;Programa-5;Subprograma-4;Proyecto-7;3591176.72;2728724.31;3160985.97;3520890.84;8483857.15;109.91;18.0;5.08;Obligado;Territorial;Rural;Programa-5;Subprograma-4;Proyecto-7;Proyecto-7;Municipal;Actividad económica;Industria y Comercio (ICA)
741;Colombia;Pacífica;Nariño;Gualmatán;Subreg-2;52323;0.919652;-77.568.701;2025;7;3;2;10/07/2025;Tasa;Tributario;Subcat-1;Educación;331;Alcaldía;7284;General;31;Sub-3;Rubro-4;Subrubro-4;Programa-3;Subprograma-4;Proyecto-1;2733589.96;3570443.62;3857427.03;3994445.66;8348757.86;65.68;5.67;-4.4;Obligado;Territorial;Urbana;Programa-3;Subprograma-4;Proyecto-1;Proyecto-1;Departamental;Registro;Registro y Anotación
742;Colombia;Pacífica;Nariño;Iles;Subreg-4;52352;0.96952;-77.521.227;2025;10;4;2;8/10/2025;Impuesto;No Tributario;Subcat-5;Salud;301;Alcaldía;8111;General;73;Sub-4;Rubro-5;Subrubro-4;Programa-1;Subprograma-4;Proyecto-7;1977398.99;1761263.79;1951917.12;2077910.32;7651770.74;106.78;1.84;-6.36;Programado;Territorial;Urbana;Programa-1;Subprograma-4;Proyecto-7;Proyecto-7;Departamental;Consumo;Cigarrillos y Tabaco
743;Colombia;Pacífica;Nariño;Imués;Subreg-1;52354;105.506;-77.496.339;2022;2;1;1;15/02/2022;Tasa;Tributario;Subcat-3;Infraestructura;658;Entidad Nacional;8593;General;29;Sub-2;Rubro-4;Subrubro-5;Programa-5;Subprograma-3;Proyecto-1;2968049.6;3262005.65;3502552.57;3807932.42;5746468.18;74.34;5.98;7.79;Obligado;Territorial;Rural;Programa-5;Subprograma-3;Proyecto-1;Proyecto-1;Municipal;Movilidad;Semaforización y Tránsito
744;Colombia;Pacífica;Nariño;Ipiales;Subreg-4;52356;0.827732;-77.646.367;2025;10;4;2;16/10/2025;Contribución;No Tributario;Subcat-1;Infraestructura;219;Entidad Nacional;2033;General;64;Sub-2;Rubro-1;Subrubro-5;Programa-3;Subprograma-2;Proyecto-4;4324100.96;6723943.97;6367386.47;5746029.92;10662938.58;86.71;-5.29;7.58;Programado;Territorial;Urbana;Programa-3;Subprograma-2;Proyecto-4;Proyecto-4;No aplica;No tributario;No aplica - ingreso no tributario
745;Colombia;Pacífica;Nariño;La Cruz;Subreg-5;52378;1.601.318;-76.970.504;2023;11;4;2;20/11/2023;Tasa;Tributario;Subcat-3;Infraestructura;801;Alcaldía;3978;General;15;Sub-1;Rubro-4;Subrubro-2;Programa-1;Subprograma-2;Proyecto-4;5581937.9;6711554.39;6402320.69;5839504.57;13940586.08;97.69;2.18;0.32;Obligado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Avisos y Tableros
746;Colombia;Pacífica;Nariño;La Florida;Subreg-2;52381;129.753;-77.402.882;2024;3;1;1;18/03/2024;Contribución;No Tributario;Subcat-2;Seguridad;643;Gobernación;1525;General;58;Sub-1;Rubro-5;Subrubro-3;Programa-2;Subprograma-3;Proyecto-4;5037982.91;4347116.44;4830136.11;5501306.71;18534250.34;91.92;-8.59;3.1;Recaudado;Territorial;Rural;Programa-2;Subprograma-3;Proyecto-4;Proyecto-4;No aplica;No tributario;No aplica - ingreso no tributario
747;Colombia;Pacífica;Nariño;La Llanada;Subreg-3;52385;1.472.892;-7.758.091;2024;6;2;1;5/06/2024;Impuesto;No Tributario;Subcat-2;Seguridad;877;Gobernación;7851;General;87;Sub-2;Rubro-5;Subrubro-2;Programa-4;Subprograma-4;Proyecto-10;1053583.46;1307335.49;1591256.73;1811162.11;2092969.11;65.17;11.44;2.17;Recaudado;Territorial;Rural;Programa-4;Subprograma-4;Proyecto-10;Proyecto-10;Departamental;Consumo;Cigarrillos y Tabaco
748;Colombia;Pacífica;Nariño;La Tola;Subreg-5;52390;2.398.999;-78.189.725;2023;3;1;1;27/03/2023;Impuesto;No Tributario;Subcat-2;Infraestructura;304;Gobernación;2428;General;14;Sub-2;Rubro-2;Subrubro-1;Programa-4;Subprograma-2;Proyecto-2;3488845.38;3827798.97;4062442.69;4049551.15;7819817.12;91.07;0.74;7.44;Comprometido;Territorial;Urbana;Programa-4;Subprograma-2;Proyecto-2;Proyecto-2;Municipal;Movilidad;Semaforización y Tránsito
749;Colombia;Pacífica;Nariño;La Unión;Subreg-5;52399;1.600.219;-77.131.316;2024;7;3;2;8/07/2024;Impuesto;No Tributario;Subcat-5;Educación;799;Entidad Nacional;2784;General;50;Sub-4;Rubro-1;Subrubro-3;Programa-2;Subprograma-3;Proyecto-5;5800120.84;5401016.38;6314252.92;6146280.08;9006340.2;104.52;-7.18;-7.63;Recaudado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-5;Proyecto-5;Municipal;Propiedad;Impuesto Predial Unificado
750;Colombia;Pacífica;Nariño;Leiva;Subreg-5;52405;1.934.453;-77.306.135;2022;12;4;2;13/12/2022;Tasa;Tributario;Subcat-5;Seguridad;891;Alcaldía;8745;General;18;Sub-1;Rubro-4;Subrubro-2;Programa-1;Subprograma-3;Proyecto-7;7011640.91;7097842.11;6656674.72;7487004.13;20026300.73;102.19;7.85;-7.59;Obligado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-7;Proyecto-7;Municipal;Ordenamiento territorial;Plusvalía
751;Colombia;Pacífica;Nariño;Linares;Subreg-4;52411;1.350.814;-77.523.953;2022;7;3;2;16/07/2022;Impuesto;No Tributario;Subcat-4;Infraestructura;162;Gobernación;9106;General;46;Sub-3;Rubro-3;Subrubro-3;Programa-2;Subprograma-2;Proyecto-9;2899904.89;2505802.98;2644440.79;2732057.81;10991637.06;101.78;6.65;1.92;Comprometido;Territorial;Urbana;Programa-2;Subprograma-2;Proyecto-9;Proyecto-9;Municipal;Actividad económica;Avisos y Tableros
752;Colombia;Pacífica;Nariño;Los Andes;Subreg-3;52418;1.494.587;-77.521.303;2022;8;3;2;19/08/2022;Contribución;Tributario;Subcat-5;Salud;435;Entidad Nacional;4257;General;25;Sub-3;Rubro-3;Subrubro-4;Programa-5;Subprograma-3;Proyecto-2;1690340.59;1474903.04;1687884.55;1821369.55;5604458.38;90.62;-1.12;-7.67;Comprometido;Territorial;Rural;Programa-5;Subprograma-3;Proyecto-2;Proyecto-2;Municipal;Propiedad;Impuesto Predial Unificado
753;Colombia;Pacífica;Nariño;Magüí;Subreg-2;52427;1.765.633;-78.182.924;2025;1;1;1;15/01/2025;Tasa;No Tributario;Subcat-5;Infraestructura;858;Entidad Nacional;2251;General;86;Sub-2;Rubro-3;Subrubro-1;Programa-1;Subprograma-3;Proyecto-1;3282622.92;4696842.6;4501476.93;4264393.48;11759921.67;76.51;-0.51;-5.07;Programado;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
754;Colombia;Pacífica;Nariño;Mallama;Subreg-1;52435;1.141.037;-77.864.549;2024;2;1;1;21/02/2024;Contribución;Tributario;Subcat-4;Salud;485;Alcaldía;7949;General;21;Sub-5;Rubro-1;Subrubro-4;Programa-2;Subprograma-5;Proyecto-1;4002744.6;4130234.01;3783045.92;3720280.5;14894775.32;113.08;-8.12;-3.44;Comprometido;Territorial;Urbana;Programa-2;Subprograma-5;Proyecto-1;Proyecto-1;Municipal;Actividad económica;Industria y Comercio (ICA)
755;Colombia;Pacífica;Nariño;Mosquera;Subreg-2;52473;2.507.139;-78.452.992;2023;12;4;2;18/12/2023;Tasa;No Tributario;Subcat-2;Educación;383;Gobernación;7482;General;51;Sub-1;Rubro-1;Subrubro-2;Programa-4;Subprograma-4;Proyecto-9;6119823.31;6187249.03;7682362.94;7971964.51;10082533.98;80.27;-8.63;-7.88;Recaudado;Territorial;Urbana;Programa-4;Subprograma-4;Proyecto-9;Proyecto-9;No aplica;No tributario;No aplica - ingreso no tributario
756;Colombia;Pacífica;Nariño;Nariño;Subreg-4;52480;1.288.979;-77.357.972;2023;11;4;2;16/11/2023;Impuesto;Tributario;Subcat-3;Infraestructura;169;Entidad Nacional;6466;General;93;Sub-4;Rubro-4;Subrubro-5;Programa-5;Subprograma-2;Proyecto-4;3578742.93;3386638.12;3310122.1;3544376.63;8475213.36;110.98;13.63;7.19;Comprometido;Territorial;Rural;Programa-5;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Propiedad;Impuesto Predial Unificado
757;Colombia;Pacífica;Nariño;Olaya Herrera;Subreg-2;52490;2.347.457;-78.325.814;2025;11;4;2;2/11/2025;Contribución;Tributario;Subcat-4;Infraestructura;373;Gobernación;3333;General;36;Sub-5;Rubro-4;Subrubro-3;Programa-4;Subprograma-2;Proyecto-1;1885929.31;1962500.54;2068473.9;2014571.99;6056619.11;109.19;15.19;8.6;Obligado;Territorial;Rural;Programa-4;Subprograma-2;Proyecto-1;Proyecto-1;Municipal;Urbanismo y construcción;Delineación Urbana
